Con,Contp,Reg,Dat,Agtp,Stage,Loc1ISO,StDef,StGen,StCon,Dev,NatRes,Bus,LaRef,SsrPol,GCh,GRa,GeWom,GeMe,HrGen,EqGen,HrDem,HrFra,HrCp,HrSec,HrNi,Med,HrCit,Prot,Pol,Cons,Ele,Pubad,Polps,Terps,Eps,JusCr,JusJu,TjNR,Religion
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-05-11,Intra,SubPar,BIH,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,3,3,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-04-23,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-03-18,Intra,SubPar,BIH,1,1,1,1,1,3,1,3,2,3,1,0,1,1,1,3,1,1,3,3,3,1,3,3,3,1,3,3,0,1,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-03-17,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-03-12,Intra,SubPar,BIH,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-03-04,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-03-01,Intra,SubComp,BIH,1,1,1,1,1,3,1,2,2,3,1,0,1,1,1,3,1,1,3,2,3,1,3,3,1,0,3,3,0,1,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-02-28,InterIntra,Pre,BIH,1,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-02-26,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-02-23,Intra,Cea,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-02-19,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-02-18,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-02-08,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-02-08,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-01-26,Intra,Pre,BIH,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1994-01-19,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-12-16,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-11-22,Intra,Pre,BIH,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-11-18,Intra,Pre,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-11-12,InterIntra,Imp,BIH,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-11-07,Intra,Imp,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-10-22,Intra,Imp,BIH,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-10-21,Intra,Cea,BIH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-09-16,Intra,SubComp,BIH,1,0,1,3,1,2,1,2,1,3,1,0,1,1,2,3,1,1,3,1,3,2,3,3,2,1,3,3,2,0,1,1,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-08-31,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-08-14,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-07-17,InterIntra,Pre,BIH,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-07-12,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-07-10,Intra,Pre,BIH,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-07-01,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-06-23,Intra,SubPar,BIH,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1,0,2,0,0,0,1,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-06-15,Intra,Cea,BIH,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-06-09,Intra,Cea,BIH,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-25,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-22,InterIntra,Imp,BIH,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-21,Intra,Cea,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-18,Intra,Imp,BIH,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,3,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-16,Intra,Cea,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-12,Intra,Cea,BIH,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-10,Intra,Pre,BIH,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-08,Intra,Cea,BIH,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-05-02,Intra,SubComp,BIH,1,0,1,3,0,3,1,2,0,3,1,0,1,0,3,3,0,0,3,2,1,1,2,3,3,0,3,3,0,1,1,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-04-29,Intra,Pre,BIH,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-04-25,InterIntra,Imp,BIH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-04-22,Intra,Imp,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-04-20,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-04-18,Intra,Cea,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-04-02,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-03-27,Intra,Pre,BIH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-03-26,Intra,Pre,BIH,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-03-03,Intra,Imp,BIH,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-02-11,Intra,Imp,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-01-30,Intra,Cea,BIH,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1993-01-20,Intra,Cea,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-12-22,Intra,Cea,BIH,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-12-13,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-11-26,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-26,Intra,Cea,BIH,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-23,Intra,Pre,BIH,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-22,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-22,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-19,InterIntra,Pre,BIH,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-05,Intra,Cea,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-10-01,Intra,Pre,BIH,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-09-23,InterIntra,Imp,BIH,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-09-19,Intra,Pre,BIH,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-28,InterIntra,Pre,BIH,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-27,InterIntra,Imp,BIH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-27,InterIntra,Cea,BIH,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-27,InterIntra,Pre,BIH,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-27,InterIntra,Pre,BIH,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-27,InterIntra,Pre,BIH,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-26,InterIntra,Pre,BIH,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-08-08,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-07-21,InterIntra,Imp,BIH,1,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-07-17,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-07-08,InterIntra,Oth,BIH,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-07-05,Intra,Pre,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-06-15,InterIntra,Oth,BIH,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-06-06,Intra,Pre,BIH,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-06-05,Intra,Pre,BIH,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-06-01,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-06-01,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-05-23,Intra,Imp,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-05-22,Intra,Pre,BIH,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,3,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-05-18,Intra,Cea,BIH,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-05-10,Intra,Cea,BIH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-05-06,Intra,SubPar,BIH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-05-05,Intra,Cea,BIH,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-04-23,Intra,Cea,BIH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-04-12,Intra,Cea,BIH,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-04-11,Intra,Pre,BIH,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bosnia and Herzegovina/Yugoslavia (former),Government/territory,Europe and Eurasia,1992-03-18,Intra,Pre,BIH,1,1,1,0,1,2,1,1,0,3,0,0,1,0,3,3,1,0,3,1,1,2,1,3,1,2,3,2,0,0,1,0,1
(Bougainville)/(United Nations),Government/territory,Cross-regional,1998-04-22,InterIntra,Imp,PNG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2017-05-05,Intra,Pre,BDI,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Burundi,Government,Africa (excl MENA),2016-10-11,Intra,Pre,BDI,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2009-04-08,Intra,Imp,BDI,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2009-01-09,Intra,SubPar,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2008-12-04,Intra,Imp,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2008-06-10,Intra,Imp,BDI,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2008-05-26,Intra,Cea,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2006-09-07,Intra,Cea,BDI,0,0,0,1,0,0,0,2,3,2,1,1,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1
Burundi,Government,Africa (excl MENA),2006-06-18,Intra,SubComp,BDI,0,0,0,1,0,0,0,2,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Burundi,Government,Africa (excl MENA),2005-03-18,Intra,SubComp,BDI,1,1,0,3,1,2,0,2,3,3,1,1,1,3,3,3,1,1,3,1,2,3,3,3,3,3,3,0,0,1,1,3,1
Burundi,Government,Africa (excl MENA),2004-08-06,Intra,SubPar,BDI,1,0,0,1,0,0,0,2,0,3,1,0,1,1,2,0,0,0,0,0,2,1,2,3,2,1,3,0,2,0,1,1,1
Burundi,Inter-group,Africa (excl MENA),2004-06-30,IntraLocal,Imp,BDI,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Burundi,Inter-group,Africa (excl MENA),2004-03-23,IntraLocal,SubPar,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Burundi,Government,Africa (excl MENA),2003-11-21,Intra,SubComp,BDI,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1
Burundi,Government,Africa (excl MENA),2003-11-16,Intra,Cea,BDI,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2003-11-02,Intra,SubPar,BDI,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2003-11-02,Intra,SubPar,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2003-10-08,Intra,Imp,BDI,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
Burundi,Government,Africa (excl MENA),2003-01-27,Intra,Cea,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,Government,Africa (excl MENA),2003-01-25,Intra,Cea,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
